TITULO|CODIGOCLIENTE|CLIENTE|UF_CLIENTE|STATUSDOTITULO|EMPRESAEMITENTE|FILIAL|EMPRESARECEBEDORA|PEDIDOFATURAMENTO|TIPODETITULO|TIPODECOBRANCA|CONTADOFLUXODECAIXA|EMISSAO|VENCIMENTO|COMPETENCIA|CONTADEPAGAMENTO|NOMEBANCOPAGAMENTO|DOCUMENTOFISCAL|DOCUMENTODEPAGAMENTO|PAGAMENTO|DATA_FLXCX|COD_CADU|VALOR_EMITIDO_UF|QTD|UF
262755|952415000165|COOPERATIVA DE CREDITO DE LIVRE ADMISSAO|DF|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274129|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427825|155778|13/01/2025|14/01/2025|13895|34,92|1|DF
262762|33660564000100|AGENCIA ESPECIAL DE FINANCIAMENTO INDUST|RJ|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274136|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427832|155778|13/01/2025|14/01/2025|13975|427,56|12|PA
260236|80432693000120|BENDO E CIA LTDA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|271363|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/10/2024|22/11/2024|31/10/2024|237.01.COB|BANCO BRADESCO S.A.|425543|155865|14/01/2025|15/01/2025|16791|71,26|2|SC
261360|80432693000120|BENDO E CIA LTDA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|272824|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|30/11/2024|20/12/2024|30/11/2024|237.01.COB|BANCO BRADESCO S.A.|426620|155865|14/01/2025|15/01/2025|16791|249,41|7|SC
262025|81192106000136|COOP CRE R CAFELANDIA SICREDI CAFELANDIA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273399|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427098|155865|14/01/2025|15/01/2025|164|209,50|6|PR
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|35,63|1|AM
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|106,89|3|AP
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|106,89|3|BA
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|35,63|1|DF
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|249,41|7|ES
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|106,89|3|MT
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|142,52|4|PR
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|35,63|1|RJ
262095|60732997000104|UNIFISAADMINISTRADORA NACIONAL DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273469|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427168|155865|14/01/2025|15/01/2025|877|35,63|1|SC
262150|91159764000180|COOP DE CRED POUP E INVEST DE LAJEADO SI|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273524|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427220|155865|14/01/2025|15/01/2025|1493|34,92|1|PR
262164|64276058000145|COOP. CRED. DO NORDESTE DE MG E SUL DA B|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273538|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427234|155865|14/01/2025|15/01/2025|1546|244,42|7|BA
262164|64276058000145|COOP. CRED. DO NORDESTE DE MG E SUL DA B|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273538|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427234|155865|14/01/2025|15/01/2025|1546|139,67|4|ES
262205|13170428000124|CIMAVEL ADMINISTRADORA DE CONSORCIOS SC|SE|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273579|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427275|155865|14/01/2025|15/01/2025|2195|641,34|18|SE
262232|32983165000117|COOPERATIVA DE CREDITO P E I VALE DO CER|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273606|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427302|155865|14/01/2025|15/01/2025|2613|349,17|10|AM
262232|32983165000117|COOPERATIVA DE CREDITO P E I VALE DO CER|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273606|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427302|155865|14/01/2025|15/01/2025|2613|1.780,79|51|MT
262237|3828278000140|ADMINISTRADORA DE CONSORCIOS BECKER LTDA|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273611|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427307|155865|14/01/2025|15/01/2025|2680|35,63|1|PR
262237|3828278000140|ADMINISTRADORA DE CONSORCIOS BECKER LTDA|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273611|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427307|155865|14/01/2025|15/01/2025|2680|35,63|1|SC
262264|41255225000176|COOP DE CRED SICREDI CENTRO PERNAMBUCANA|PE|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273638|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427334|155865|14/01/2025|15/01/2025|3140|1.361,78|39|PE
262362|707903000107|COOP DE CRED VALE DO CANOAS SICOOBSC CRE|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273736|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427432|155865|14/01/2025|15/01/2025|4451|1.326,86|38|SC
262459|32995755000160|COOP DE CRED POUP E INVEST DO SUDOESTE M|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273833|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427529|155865|14/01/2025|15/01/2025|5987|104,75|3|MA
262459|32995755000160|COOP DE CRED POUP E INVEST DO SUDOESTE M|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273833|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427529|155865|14/01/2025|15/01/2025|5987|1.920,46|55|MT
262459|32995755000160|COOP DE CRED POUP E INVEST DO SUDOESTE M|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273833|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427529|155865|14/01/2025|15/01/2025|5987|4.085,34|117|PA
262459|32995755000160|COOP DE CRED POUP E INVEST DO SUDOESTE M|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273833|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427529|155865|14/01/2025|15/01/2025|5987|69,83|2|PR
262459|32995755000160|COOP DE CRED POUP E INVEST DO SUDOESTE M|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273833|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427529|155865|14/01/2025|15/01/2025|5987|34,92|1|TO
262491|71027866000134|BANCO BS2 SA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273865|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427561|155865|14/01/2025|15/01/2025|6875|35,63|1|DF
262491|71027866000134|BANCO BS2 SA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273865|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427561|155865|14/01/2025|15/01/2025|6875|178,15|5|GO
262491|71027866000134|BANCO BS2 SA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273865|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427561|155865|14/01/2025|15/01/2025|6875|142,52|4|MT
262523|3985375000146|CREDISIS SUDOESTE RO COOP DE CRED E INVE|RO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273897|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427593|155865|14/01/2025|15/01/2025|7514|178,15|5|RO
262583|10218474000168|COOPERATIVA DE CREDITO REGIAO DO CONTEST|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273957|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427653|155865|14/01/2025|15/01/2025|8878|498,82|14|PR
262583|10218474000168|COOPERATIVA DE CREDITO REGIAO DO CONTEST|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273957|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427653|155865|14/01/2025|15/01/2025|8878|1.068,90|30|SC
262591|10311218000110|COOP CRED DOS EMP EM TRANSP ROD DE FRANC|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273965|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427661|155865|14/01/2025|15/01/2025|9140|3.277,96|92|PR
262591|10311218000110|COOP CRED DOS EMP EM TRANSP ROD DE FRANC|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273965|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427661|155865|14/01/2025|15/01/2025|9140|962,01|27|SC
262608|5474540000120|AGENCIA DE FOM DO EST DO TOCANTINS SA|TO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273982|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427678|155865|14/01/2025|15/01/2025|9678|71,26|2|TO
262646|11907520000107|COOP DE ECON E CRED MUTUO EMPR CAMPINA G|PB|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274020|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427716|155865|14/01/2025|15/01/2025|10620|1.641,12|47|PB
262691|8724103000106|BIZ AUTOMOVEIS LTDA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274065|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427761|155865|14/01/2025|15/01/2025|12109|71,26|2|SC
262703|92894922000108|BANCO ORIGINAL SA|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274077|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427773|155865|14/01/2025|15/01/2025|12632|106,89|3|BA
262010|77984870000177|COOP. CRED R. TERC PLAN.-SICREDI TERCEIR|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273384|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427083|155833|15/01/2025|16/01/2025|90|2.025,21|58|PR
262026|81115149000118|COOP DE CRED POUP E INVEST GRANDES LAGOS|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273400|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427099|155833|15/01/2025|16/01/2025|165|907,85|26|PR
262047|42898825000115|SICOOB CREDICOM C E E C M A S B LTDA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273421|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427120|155833|15/01/2025|16/01/2025|280|34,92|1|BA
262047|42898825000115|SICOOB CREDICOM C E E C M A S B LTDA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273421|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427120|155833|15/01/2025|16/01/2025|280|34,92|1|ES
262047|42898825000115|SICOOB CREDICOM C E E C M A S B LTDA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273421|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427120|155833|15/01/2025|16/01/2025|280|34,92|1|PE
262047|42898825000115|SICOOB CREDICOM C E E C M A S B LTDA|MG|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273421|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427120|155833|15/01/2025|16/01/2025|280|34,92|1|RJ
262067|45793395000165|MASSEY FERGUSON ADMINISTRADORA DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273441|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427140|155833|15/01/2025|16/01/2025|483|71,26|2|BA
262067|45793395000165|MASSEY FERGUSON ADMINISTRADORA DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273441|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427140|155833|15/01/2025|16/01/2025|483|35,63|1|MA
262067|45793395000165|MASSEY FERGUSON ADMINISTRADORA DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273441|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427140|155833|15/01/2025|16/01/2025|483|142,52|4|MT
262067|45793395000165|MASSEY FERGUSON ADMINISTRADORA DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273441|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427140|155833|15/01/2025|16/01/2025|483|71,26|2|PA
262067|45793395000165|MASSEY FERGUSON ADMINISTRADORA DE CONSOR|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273441|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427140|155833|15/01/2025|16/01/2025|483|71,26|2|PR
262070|752386000198|ADM DE CONSORCIO SAGA LTDA|GO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273444|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427143|155833|15/01/2025|16/01/2025|608|17,76|3|GO
262077|53211488000162|TARRAF ADMINISTRADORA DE CONSORCIOS LTDA|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273451|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427150|155833|15/01/2025|16/01/2025|687|35,63|1|BA
262077|53211488000162|TARRAF ADMINISTRADORA DE CONSORCIOS LTDA|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273451|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427150|155833|15/01/2025|16/01/2025|687|35,63|1|GO
262077|53211488000162|TARRAF ADMINISTRADORA DE CONSORCIOS LTDA|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273451|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427150|155833|15/01/2025|16/01/2025|687|35,63|1|MS
262077|53211488000162|TARRAF ADMINISTRADORA DE CONSORCIOS LTDA|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273451|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427150|155833|15/01/2025|16/01/2025|687|35,63|1|SC
262083|7070495000174|COOP DE CRED POUP E INVEST EMPREENDEDORE|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273457|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427156|155833|15/01/2025|16/01/2025|726|942,77|27|PR
262099|58113812000123|EMBRACON ADMINISTRADORA DE CONSORCIO LTD|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273473|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427172|155833|15/01/2025|16/01/2025|890|35,63|1|AC
262099|58113812000123|EMBRACON ADMINISTRADORA DE CONSORCIO LTD|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273473|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427172|155833|15/01/2025|16/01/2025|890|106,89|3|AL
262099|58113812000123|EMBRACON ADMINISTRADORA DE CONSORCIO LTD|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273473|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427172|155833|15/01/2025|16/01/2025|890|890,75|25|BA
262099|58113812000123|EMBRACON ADMINISTRADORA DE CONSORCIO LTD|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273473|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427172|155833|15/01/2025|16/01/2025|890|498,82|14|DF
